nohup: ignoring input
Loading weights from /autofs/space/nicc_005/users/olchanyi/DiffSR/model_outputs_v13/checkpoint_0055.pth
Epoch 56 of 2000
Found 300 cases for training
   Iteration 1 of 100, loss = 0.007026712875813246
   Iteration 94 of 100, loss = 0.005187923773538638
   Iteration 95 of 100, loss = 0.0052209696597664765
   Iteration 96 of 100, loss = 0.00524996438495388
   Iteration 97 of 100, loss = 0.0052492302163148815
   Iteration 98 of 100, loss = 0.00525707976859329
   Iteration 99 of 100, loss = 0.005252826122821055
   Iteration 100 of 100, loss = 0.005264909762190655

   End of epoch 81; saving model... 

Epoch 82 of 2000
   Iteration 1 of 100, loss = 0.005616994109004736
   Iteration 2 of 100, loss = 0.007133504608646035
   Iteration 3 of 100, loss = 0.006277619861066341
   Iteration 4 of 100, loss = 0.006858540466055274
   Iteration 5 of 100, loss = 0.006928953155875206
   Iteration 6 of 100, loss = 0.007011377640689413
   Iteration 7 of 100, loss = 0.00656075615968023
   Iteration 8 of 100, loss = 0.006193524575792253
   Iteration 9 of 100, loss = 0.006149078357136912
   Iteration 10 of 100, loss = 0.006445661326870323
   Iteration 11 of 100, loss = 0.006485088686035438
   Iteration 12 of 100, loss = 0.006351484529053171
   Iteration 13 of 100, loss = 0.006031463567454081
   Iteration 14 of 100, loss = 0.006136853281142456
   Iteration 15 of 100, loss = 0.006022042067100605
   Iteration 16 of 100, loss = 0.005945179786067456
   Iteration 17 of 100, loss = 0.005783592172734001
   Iteration 18 of 100, loss = 0.005781810045138829
   Iteration 19 of 100, loss = 0.005873002001623574
   Iteration 20 of 100, loss = 0.005716495483648032
   Iteration 21 of 100, loss = 0.0055605255377789336
   Iteration 22 of 100, loss = 0.005549629875035448
   Iteration 23 of 100, loss = 0.005488039379048607
   Iteration 24 of 100, loss = 0.005586919316556305
   Iteration 25 of 100, loss = 0.0055729271285235886
   Iteration 26 of 100, loss = 0.005506019224412739
   Iteration 27 of 100, loss = 0.005485398962196929
   Iteration 28 of 100, loss = 0.005344605347740331
   Iteration 29 of 100, loss = 0.005352450928104849
   Iteration 30 of 100, loss = 0.005372990225441754
   Iteration 31 of 100, loss = 0.005435264646826732
   Iteration 32 of 100, loss = 0.005457091952848714
   Iteration 33 of 100, loss = 0.005397746445272456
   Iteration 34 of 100, loss = 0.005352102370713563
   Iteration 35 of 100, loss = 0.005336965793477638
   Iteration 36 of 100, loss = 0.00534342953728305
   Iteration 37 of 100, loss = 0.005272660058344135
   Iteration 38 of 100, loss = 0.005284747556097021
   Iteration 39 of 100, loss = 0.005233067511700285
   Iteration 40 of 100, loss = 0.005184829403879121
   Iteration 41 of 100, loss = 0.005216901548343097
   Iteration 42 of 100, loss = 0.005222107932370689
   Iteration 43 of 100, loss = 0.005213776976953066
   Iteration 44 of 100, loss = 0.005139868510675363
   Iteration 45 of 100, loss = 0.005065155331976712
   Iteration 46 of 100, loss = 0.005005338844215578
   Iteration 47 of 100, loss = 0.005052340501780681
   Iteration 48 of 100, loss = 0.005051602151070256
   Iteration 49 of 100, loss = 0.005052517812071862
   Iteration 50 of 100, loss = 0.005064471780788154
   Iteration 51 of 100, loss = 0.005033372597787164
   Iteration 52 of 100, loss = 0.004982674519012038
   Iteration 53 of 100, loss = 0.004977879428550742
   Iteration 54 of 100, loss = 0.005063743932017435
   Iteration 55 of 100, loss = 0.005012695544229989
   Iteration 56 of 100, loss = 0.0049749835972241795
   Iteration 57 of 100, loss = 0.004980552661755498
   Iteration 58 of 100, loss = 0.005014693619410411
   Iteration 59 of 100, loss = 0.004968392510772131
   Iteration 60 of 100, loss = 0.004924443412649756
   Iteration 61 of 100, loss = 0.00495245415511251
   Iteration 62 of 100, loss = 0.00494409637382975
   Iteration 63 of 100, loss = 0.004976348613300139
   Iteration 64 of 100, loss = 0.004926376577714109
   Iteration 65 of 100, loss = 0.0049251745257956475
   Iteration 66 of 100, loss = 0.004922194782094183
   Iteration 67 of 100, loss = 0.004968506306646142
   Iteration 68 of 100, loss = 0.004926670416299363
   Iteration 69 of 100, loss = 0.004923134750308658
   Iteration 70 of 100, loss = 0.004927549003956041
   Iteration 71 of 100, loss = 0.004933646681692294
   Iteration 72 of 100, loss = 0.004954600258820897
   Iteration 73 of 100, loss = 0.0049412422861317045
   Iteration 74 of 100, loss = 0.004913812410401029
   Iteration 75 of 100, loss = 0.004901873775136968
   Iteration 76 of 100, loss = 0.004935198048387017
   Iteration 77 of 100, loss = 0.004935653270947952
   Iteration 78 of 100, loss = 0.004929030548411015
   Iteration 79 of 100, loss = 0.004909605576208781
   Iteration 80 of 100, loss = 0.004914932079555001
   Iteration 81 of 100, loss = 0.004886000487596992
   Iteration 82 of 100, loss = 0.004958848958755503
   Iteration 83 of 100, loss = 0.004931577788497579
   Iteration 84 of 100, loss = 0.004946604868607773
   Iteration 85 of 100, loss = 0.004956678601036615
   Iteration 86 of 100, loss = 0.004974839037966503
   Iteration 87 of 100, loss = 0.004977989255386437
   Iteration 88 of 100, loss = 0.004974636057423512
   Iteration 89 of 100, loss = 0.004986605239414683
   Iteration 90 of 100, loss = 0.004958537687909686
   Iteration 91 of 100, loss = 0.004941791005606589
   Iteration 92 of 100, loss = 0.004958532179918383
   Iteration 93 of 100, loss = 0.004931210591557926
   Iteration 94 of 100, loss = 0.004919112307029439
   Iteration 95 of 100, loss = 0.004905547445492917
   Iteration 96 of 100, loss = 0.004902082576639562
   Iteration 97 of 100, loss = 0.0049112487101889
   Iteration 98 of 100, loss = 0.004942470651870708
   Iteration 99 of 100, loss = 0.004949964280710603
   Iteration 100 of 100, loss = 0.004921911304118112

   End of epoch 82; saving model... 

Epoch 83 of 2000
   Iteration 1 of 100, loss = 0.004708225838840008
   Iteration 2 of 100, loss = 0.007455513812601566
   Iteration 3 of 100, loss = 0.006073959171772003
   Iteration 4 of 100, loss = 0.006274098996073008
   Iteration 5 of 100, loss = 0.006037103105336427
   Iteration 6 of 100, loss = 0.005977889988571405
   Iteration 7 of 100, loss = 0.006433027264262948
   Iteration 8 of 100, loss = 0.005808553571114317
   Iteration 9 of 100, loss = 0.0056467496841732
   Iteration 10 of 100, loss = 0.0055919373640790585
   Iteration 11 of 100, loss = 0.005373527126556093
   Iteration 12 of 100, loss = 0.0051121742581017315
   Iteration 13 of 100, loss = 0.005065419263421343
   Iteration 14 of 100, loss = 0.004943523240009589
   Iteration 15 of 100, loss = 0.005076544281716148
   Iteration 16 of 100, loss = 0.005004856924642809
   Iteration 17 of 100, loss = 0.005015718490433167
   Iteration 18 of 100, loss = 0.005051486776210368
   Iteration 19 of 100, loss = 0.004949421634113318
   Iteration 20 of 100, loss = 0.0050183701678179204
   Iteration 21 of 100, loss = 0.004962644506511944
   Iteration 22 of 100, loss = 0.00511058903595602
   Iteration 23 of 100, loss = 0.005005323196477864
   Iteration 24 of 100, loss = 0.004881779866991565
   Iteration 25 of 100, loss = 0.004821770573034883
   Iteration 26 of 100, loss = 0.004890470953586583
   Iteration 27 of 100, loss = 0.004909412029923664
   Iteration 28 of 100, loss = 0.00491351230968056
   Iteration 29 of 100, loss = 0.004911789453813228
   Iteration 30 of 100, loss = 0.004915437203211089
   Iteration 31 of 100, loss = 0.0049056658115718636
   Iteration 32 of 100, loss = 0.00490313761838479
   Iteration 33 of 100, loss = 0.004960341668320876
   Iteration 34 of 100, loss = 0.00486584533320959
   Iteration 35 of 100, loss = 0.0048073389866788475
   Iteration 36 of 100, loss = 0.004802860723834278
   Iteration 37 of 100, loss = 0.004726317047292518
   Iteration 38 of 100, loss = 0.004840728204917947
   Iteration 39 of 100, loss = 0.0047862059645689065
   Iteration 40 of 100, loss = 0.0048412749514682215
   Iteration 41 of 100, loss = 0.004942967508147221
   Iteration 42 of 100, loss = 0.004942550021778082
   Iteration 43 of 100, loss = 0.005015532645873379
   Iteration 44 of 100, loss = 0.005110308197221126
   Iteration 45 of 100, loss = 0.005083380057476461
   Iteration 46 of 100, loss = 0.005116250343195608
   Iteration 47 of 100, loss = 0.005054400498146548
   Iteration 48 of 100, loss = 0.005030311816274964
   Iteration 49 of 100, loss = 0.004990564704378497
   Iteration 50 of 100, loss = 0.004976914373692125
   Iteration 51 of 100, loss = 0.00500600477087074
   Iteration 52 of 100, loss = 0.005014039332029195
   Iteration 53 of 100, loss = 0.004976939073904365
   Iteration 54 of 100, loss = 0.004993723634268261
   Iteration 55 of 100, loss = 0.005018949548883194
   Iteration 56 of 100, loss = 0.005081739349407144
   Iteration 57 of 100, loss = 0.0050570745196748985
   Iteration 58 of 100, loss = 0.005064274110140857
   Iteration 59 of 100, loss = 0.005013313702844336
   Iteration 60 of 100, loss = 0.005012348137097433
   Iteration 61 of 100, loss = 0.0049847938544040574
   Iteration 62 of 100, loss = 0.004983421262999576
   Iteration 63 of 100, loss = 0.004946558612457934
   Iteration 64 of 100, loss = 0.0049329013945680344
   Iteration 65 of 100, loss = 0.004931415669405116
   Iteration 66 of 100, loss = 0.004931230579545213
   Iteration 67 of 100, loss = 0.004908901192734379
   Iteration 68 of 100, loss = 0.004944292319979628
   Iteration 69 of 100, loss = 0.004927732855203035
   Iteration 70 of 100, loss = 0.004928002401720732
   Iteration 71 of 100, loss = 0.004929147609903044
   Iteration 72 of 100, loss = 0.00496314680236133
   Iteration 73 of 100, loss = 0.004978915371881058
   Iteration 74 of 100, loss = 0.0049602441203377735
   Iteration 75 of 100, loss = 0.0049804182676598426
   Iteration 76 of 100, loss = 0.004995631404821516
   Iteration 77 of 100, loss = 0.004977703489085006
   Iteration 78 of 100, loss = 0.0049467789209209
   Iteration 79 of 100, loss = 0.004954037154859663
   Iteration 80 of 100, loss = 0.0049432478306698615
   Iteration 81 of 100, loss = 0.004939714698178441
   Iteration 82 of 100, loss = 0.004987505513027583
   Iteration 83 of 100, loss = 0.005043517684575215
   Iteration 84 of 100, loss = 0.005012639586181779
   Iteration 85 of 100, loss = 0.005029908516992102
   Iteration 86 of 100, loss = 0.005011602909964791
   Iteration 87 of 100, loss = 0.0049951827306107715
   Iteration 88 of 100, loss = 0.0049956709858220575
   Iteration 89 of 100, loss = 0.0049965887845839175
   Iteration 90 of 100, loss = 0.005054211767856032
   Iteration 91 of 100, loss = 0.005122228675255818
   Iteration 92 of 100, loss = 0.005141044993449569
   Iteration 93 of 100, loss = 0.005185041442683708
   Iteration 94 of 100, loss = 0.0051981191202859454
   Iteration 95 of 100, loss = 0.005184809296195836
   Iteration 96 of 100, loss = 0.005207868594879983
   Iteration 97 of 100, loss = 0.0051963647753096275
   Iteration 98 of 100, loss = 0.005182294399544064
   Iteration 99 of 100, loss = 0.00516627833712846
   Iteration 100 of 100, loss = 0.005161029760492966

   End of epoch 83; saving model... 

Epoch 84 of 2000
   Iteration 1 of 100, loss = 0.00692049041390419
   Iteration 2 of 100, loss = 0.00461385864764452
   Iteration 3 of 100, loss = 0.005659899674355984
   Iteration 4 of 100, loss = 0.0058087053475901484
   Iteration 5 of 100, loss = 0.0053895862307399515
   Iteration 6 of 100, loss = 0.0054283750941976905
   Iteration 7 of 100, loss = 0.005183326645887324
   Iteration 8 of 100, loss = 0.005105673189973459
   Iteration 9 of 100, loss = 0.0049432092863652445
   Iteration 10 of 100, loss = 0.00507601578719914
   Iteration 11 of 100, loss = 0.005070430395955389
   Iteration 12 of 100, loss = 0.004985632413687806
   Iteration 13 of 100, loss = 0.005008456870340384
   Iteration 14 of 100, loss = 0.004912532350447561
   Iteration 15 of 100, loss = 0.004869556318347653
   Iteration 16 of 100, loss = 0.005165420603589155
   Iteration 17 of 100, loss = 0.005240316598621362
   Iteration 18 of 100, loss = 0.005243189826918145
   Iteration 19 of 100, loss = 0.005240363326217783
   Iteration 20 of 100, loss = 0.0053467330406419935
   Iteration 21 of 100, loss = 0.005345675240581234
   Iteration 22 of 100, loss = 0.005527108304456554
   Iteration 23 of 100, loss = 0.0055331248972241
   Iteration 24 of 100, loss = 0.005540173452269907
   Iteration 25 of 100, loss = 0.005474516227841377
   Iteration 26 of 100, loss = 0.0054495836464831466
   Iteration 27 of 100, loss = 0.005407447823219829
   Iteration 28 of 100, loss = 0.005410963419957885
   Iteration 29 of 100, loss = 0.005440842055169673
   Iteration 30 of 100, loss = 0.005492847661177317
   Iteration 31 of 100, loss = 0.0054081879451029725
   Iteration 32 of 100, loss = 0.0054372791419154964
   Iteration 33 of 100, loss = 0.005561480263360973
   Iteration 34 of 100, loss = 0.005546061685034896
   Iteration 35 of 100, loss = 0.005499542018930827
   Iteration 36 of 100, loss = 0.005423897152973546
   Iteration 37 of 100, loss = 0.005392211426452205
   Iteration 38 of 100, loss = 0.005385305671217411
   Iteration 39 of 100, loss = 0.00533876890459886
   Iteration 40 of 100, loss = 0.005378121486864984
   Iteration 41 of 100, loss = 0.005351750793435224
   Iteration 42 of 100, loss = 0.005302686538059442
   Iteration 43 of 100, loss = 0.00523687514671406
   Iteration 44 of 100, loss = 0.005217528690330007
   Iteration 45 of 100, loss = 0.00519122714176774
   Iteration 46 of 100, loss = 0.005120615176249134
   Iteration 47 of 100, loss = 0.005147110358712838
   Iteration 48 of 100, loss = 0.00512103849905543
   Iteration 49 of 100, loss = 0.005110329435187943
   Iteration 50 of 100, loss = 0.005064455792307854
   Iteration 51 of 100, loss = 0.005131564413507779
   Iteration 52 of 100, loss = 0.005170099768572702
   Iteration 53 of 100, loss = 0.005141724885072348
   Iteration 54 of 100, loss = 0.005169567686540109
   Iteration 55 of 100, loss = 0.005153820748356255
   Iteration 56 of 100, loss = 0.005140310810280165
   Iteration 57 of 100, loss = 0.005159499213556971
   Iteration 58 of 100, loss = 0.005125678052065958
   Iteration 59 of 100, loss = 0.005086324513116378
   Iteration 60 of 100, loss = 0.005070032858444999
   Iteration 61 of 100, loss = 0.0050521392688216244
   Iteration 62 of 100, loss = 0.005032679760798572
   Iteration 63 of 100, loss = 0.005033259823297461
   Iteration 64 of 100, loss = 0.0050763357467076275
   Iteration 65 of 100, loss = 0.005025243255882882
   Iteration 66 of 100, loss = 0.005019104854330759
   Iteration 67 of 100, loss = 0.0049943792817891755
   Iteration 68 of 100, loss = 0.004996970325009897
   Iteration 69 of 100, loss = 0.004995454549856916
   Iteration 70 of 100, loss = 0.005008306568821094
   Iteration 71 of 100, loss = 0.004974935251340585
   Iteration 72 of 100, loss = 0.00499250047303374
   Iteration 73 of 100, loss = 0.00502244832970151
   Iteration 74 of 100, loss = 0.0050127469144786736
   Iteration 75 of 100, loss = 0.005009056846611202
   Iteration 76 of 100, loss = 0.005014141673822642
   Iteration 77 of 100, loss = 0.005041060118040965
   Iteration 78 of 100, loss = 0.005033598826207125
   Iteration 79 of 100, loss = 0.004992986665272354
   Iteration 80 of 100, loss = 0.005008142396400217
   Iteration 81 of 100, loss = 0.005001757801280438
   Iteration 82 of 100, loss = 0.005016878021528899
   Iteration 83 of 100, loss = 0.005001155885374062
   Iteration 84 of 100, loss = 0.004966852339705275
   Iteration 85 of 100, loss = 0.004969454059541664
   Iteration 86 of 100, loss = 0.004968732456016073
   Iteration 87 of 100, loss = 0.004974422517403875
   Iteration 88 of 100, loss = 0.004982383875440891
   Iteration 89 of 100, loss = 0.005005368676423775
   Iteration 90 of 100, loss = 0.005067277302603341
   Iteration 91 of 100, loss = 0.005106740801308591
   Iteration 92 of 100, loss = 0.0051201072017884935
   Iteration 93 of 100, loss = 0.005102854436113228
   Iteration 94 of 100, loss = 0.005067606589093091
   Iteration 95 of 100, loss = 0.005115557740148353
   Iteration 96 of 100, loss = 0.005107733031763928
   Iteration 97 of 100, loss = 0.005110509961257814
   Iteration 98 of 100, loss = 0.005110362695520554
   Iteration 99 of 100, loss = 0.0050874881180605356
   Iteration 100 of 100, loss = 0.005120137197664008

   End of epoch 84; saving model... 

Epoch 85 of 2000
   Iteration 1 of 100, loss = 0.00880068726837635
   Iteration 2 of 100, loss = 0.005520864273421466
   Iteration 3 of 100, loss = 0.005175736189509432
   Iteration 4 of 100, loss = 0.005354620574507862
